id,text_clean,text_clean_en
1.835671971067003e+18,"Internauci jak zwykle błyskotliwie!

Rząd ma opory, by wesprzeć Polaków dotkniętych tragedią powodzi, a przecież wydawał bez zastanowienia MILIARDY na mniemaną pandemię czy wojnę na Ukrainie.

Ja i cała  mówimy jasno: po pierwsze Polacy! ","Internet users are brilliant as usual!

The government is hesitant to support Poles affected by the flood tragedy, yet it spent BILLIONS on an alleged pandemic or war in Ukraine without hesitation.

Me and everyone else say clearly: Poles first! "
1.8356493842744197e+18,"   ‼   ️ Udaremniono kolejny zamach na życie Donalda Trumpa. Tym razem Secret Service zareagowało, zanim niedoszły zabójca zdążył oddać strzał. Były prezydent, aktualny kandydat na prezydenta, wyszedł z incydentu bez szwanku.

 🇺  🇸  Stany Zjednoczone to tzw. bastion demokracji. Systemu,…  ",Ładuję...
1.8355993500276739e+18,"Z głębokim smutkiem obserwujemy skutki powodzi, która pozbawiła wiele osób nie tylko dobytku, ale również zdrowia, a w niektórych przypadkach życia. Na miejscu z żywiołem walczą służby ratunkowe oraz specjaliści, którym wyrażamy naszą ogromną wdzięczność za ich poświęcenie i… ",Ładuję...
1.8350319980263506e+18,,#VALUE!
1.8350231243852188e+18,"Czy po splądrowaniu przez  rozdartej wojną Ukrainy przyjdzie kolej na Polskę?

Już Niemcy, Holendrzy i Szwajcarzy właśnie zamykają albo przygotowują się do zamknięcia swoich granic przed spodziewanym napływem tłumów uchodźców. 

Czego się obawiają? Kogo nie będą chcieli… ","Will it be Poland's turn after the plundering of war-torn Ukraine?

The Germans, Dutch and Swiss are already closing or preparing to close their borders before the expected influx of crowds of refugees. 

What are they afraid of? Who they won't want... "
1.8350080253563866e+18,"PiS, PO - jedno zło!

W udawanym sporze jedni udają zagorzałych patriotów, drudzy - postępowych technokratów.

W istocie zaś wespół grają do jednej (antypolskiej) bramki.

Na fotografii Jarosław Kaczyński odmawiający podpisu pod wnioskiem o wotum nieufności dla ministra Bodnara.…  ",Ładuję...
1.8349799733518295e+18,"Konkretna rozmowa w Polskie Radio 24 o potrzebnym RESECIE KONSTYTUCYJNYM. 
Dziękuję  za zaproszenie.   🤝   
Zapraszam do oglądania! 



 ","A specific conversation on Polskie Radio 24 about the needed CONSTITUTIONAL RESET. 
Thank you for inviting me.   🤝   
I invite you to watch! 



 "
1.8348002872506289e+18,"""Blinken, spadaj! Wracaj do domu jak najszybciej! Nie chcemy cię tutaj. Nie chcemy, by Polacy płacili i umierali za wasze wojny.""

4 miliony odsłon tej wypowiedzi   na Zachodzie! ","""Blinken, get lost! Go home as soon as possible! We don't want you here. We don't want Poles to pay and die for your wars.""

4 million views of this statement in the West! "
1.8346067968891046e+18,Wraz z reżyserem  zapraszamy Państwa do #Łódź na pokazy naszego filmu „Gietrzwałd 1877. Wojna światów”.    🎥,"Together with the director, we invite you to #Łódź to the screenings of our film ""Gietrzwałd 1877. The War of the Worlds"".    🎥"
1.8345890354040712e+18,Podczas posiedzenia Parlamentarnego Zespół ds. Lotnictwa rozmawialiśmy o zmianach zawartych w rządowym projekcie nowelizacji ustawy o    👉   ustawie o podatku rolnym    👉   ustawie o podatkach i opłatach lokalnych    👉   ustawie o podatku leśnym oraz    👉   opłacie skarbowej w kontekście zmian…,Ładuję...
1.8344876544333745e+18,"Wczorajsze posiedzenie Parlamentarnego Zespołu ds. Lotnictwa, które miałem przyjemność prowadzić.  

   ","Yesterday's meeting of the Parliamentary Team for Aviation, which I had the pleasure of chairing.  

   "
1.83445090254925e+18," 

W niektórych stanach aborcja jest dopuszczalna prawnie do samego końca ciąży. W praktyce często oznacza to zabicie człowieka całkowicie zdolnego do życia pod opieką chociażby rodziny zastępczej.

Do podobnych tragedii będzie dochodziło także w Polsce,… "," 

In some states, abortion is legal until the end of pregnancy. In practice, this often means killing a person who is completely capable of living under the care of, for example, a foster family.

Similar tragedies will also occur in Poland,… "
1.8342817381573184e+18,"   ‼   ️Z ogromną satysfakcją podpisałem dzisiaj wniosek Konfederacji, o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara.    🙂   

   ","   ‼ ️Today, with great satisfaction, I signed the Confederation's motion to express a vote of no confidence in the Minister of Justice, Adam Bodnar.    🙂   

   "
1.8342650467103954e+18,"   🔌   Rosnące ceny energii i zanik przemysłu to procesy występujące nie tylko w Polsce, ale w całej Europie, w której obowiązuje unijne prawo.

 🇪  🇺 Unia Europejska wymusza na państwach członkowskich kolejne nieracjonalne podatki klimatyczne, których jedynym efektem jest zawyżanie cen…  ",Ładuję...
1.8342476738109568e+18,"Kilka słów o Trybunale Konstytucyjnym dla  w programie Studio Parlament.
   👉   Zachęcam do obejrzenia całości: 

  ","A few words about the Constitutional Tribunal in the Studio Parliament program.
   👉 I encourage you to watch the whole thing: 

  "
1.8341864905674102e+18,"Serdeczne gratulacje dla sołtysa wsi Słabuszewice, naszego kolegi Pawła Malinowskiego!

Jestem przekonany, że dzięki zaangażowaniu i ciężkiej pracy uda mu się zdziałać dużo dobrego nie tylko dla swojej okolicy. ","Warm congratulations to the village head of Słabuszewice, our colleague Paweł Malinowski!

I am convinced that thanks to his commitment and hard work he will be able to do a lot of good not only for his neighborhood. "
1.8337707201254484e+18,"Zdjęcia z premiery filmu ""Gietrzwałd 1877. Wojna światów"" w Warszawie, która odbyła się 07.09.
   👉   Ponownie film będzie można zobaczyć w Warszawie w dniu 13.09.
   👉   Zapraszamy do śledzenia i zapisywania się na pokazy tutaj:


  ","Photos from the premiere of the film ""Gietrzwałd 1877. The War of the Worlds"" in Warsaw, which took place on September 7.
   👉 The film will be available to see again in Warsaw on September 13.
   👉 We invite you to follow and sign up for shows here:


  "
1.833754187038954e+18,"Jeśli jeszcze niedawno nazywano   długopisem, to dziś powinniśmy nazywać   ołówkiem.
Premier podpisze co na biurku znajdzie, a w razie czego zawsze może wymazać... ","If not long ago it was called a pen, today we should call it a pencil.
The Prime Minister will sign whatever he finds on his desk, and if necessary, he can always erase it... "
1.8336434848692762e+18,"Piątka Konfederacji  na trudne czasy dla Rzeczpospolitej.

",Ładuję...
1.8336115457936635e+18,"Polecam mieszkańcom Wrocławia i Dolnego Śląska kolejny termin pokazu filmu w reżyserii  ""Gietrzwałd 1877. Wojna światów"". ","I recommend to the inhabitants of Wrocław and Lower Silesia the next screening date of the film directed by ""Gietrzwałd 1877. The War of the Worlds"". "
1.8335956386693532e+18,Brawo Robert Fico!,Well done Robert Fico!
1.8335949720059292e+18,"Świetna i rzeczowa charakterystyka Oskara.

#Konfederacja #Korona #DonaldTusk #KoalicjaObywatelska ",Ładuję...
1.8335878835608663e+18,"Tak, sytuacja w ""medycynie"" wymaga radykalnych działań by stała się medycyną. ",Ładuję...
1.8335448999095421e+18," 🇪  🇺  Podczas gdy polski rząd kontynuuje wasalną politykę względem Niemiec i Unii Europejskiej, znacznie mniejsza Słowacja jest im się w stanie przeciwstawić.

 🇸  🇰  Pokazał to słowacki minister środowiska Tomáš Taraba, który wprost odmówił wprowadzenia systemu ETS2.

   🚗    ETS2 to… ",Ładuję...
1.833489902685606e+18,"Ważne, że Donaldowi nie popsują się relacje z Niemcami.    🙃   

  ",Ładuję...
1.8331862933264384e+18,"Tu jest Polska.
W Polsce najważniejsi są Polacy oraz nasza historia.  🇵  🇱 

 ",Ładuję...
1.833175581489234e+18,"   🌧   ️ Grozi nam podatek od deszczu!

   💧    Ministerstwo Infrastruktury chce podjąć rozmowy z samorządami na temat wprowadzenia zmian w prawie wodnym i ustanowienia podatku od deszczu!
Pretekst do nowej daniny znaleziono w sierpniowych opadach, które skutkowały powodziami na terenie…  ",Ładuję...
1.8329650292697336e+18,Taki jest plan.,That's the plan.
1.832963590497743e+18,"Tak faktycznie było. Film w sobotę 7 września w Gietrzwałdzie, w wigilie urodzin MB, obejrzało na 5 projekcjach łącznie ok 1,5 tys. widzów. ","This was actually the case. On Saturday, September 7 in Gietrzwałd, on the eve of Our Lady's birthday, the film was watched by a total of approximately 1.5 thousand people at 5 screenings. viewers. "
1.8327357934476823e+18,"Dzisiaj w 147. rocznicę objawień Matki Boskiej w Gietrzwałdzie zapraszam do obejrzenia relacji z wczorajszej premiery filmu ""GIETRZWAŁD 1877 - Wojna światów"", którego mam zaszczyt być producentem. 


","Today, on the 147th anniversary of the apparitions of Our Lady in Gietrzwałd, I invite you to watch the report from yesterday's premiere of the film ""GIETRZWAŁD 1877 - The War of the Worlds"", of which I have the honor to be the producer. 


"
1.83231544782948e+18,"   🍽   ️Polacy karmieni odpadkami z ukraińskiego stołu! 

 🇺  🇦  Polska wciąż zdaje się bardziej troszczyć o ukraińską gospodarkę niż o swoją własną. Ukraińcy skrzętnie to wykorzystują, zalewając nas żywnością parszywej jakości, która nie dość, że cenowo rozbija nasz wewnętrzny rynek, to…  ",Ładuję...
1.832081104855069e+18,Każdy ma wybór czynić zło i dobro. My wolimy promować dobro.,Ładuję...
1.8320805497473147e+18,Zdarza się    😉,It happens 😉
1.8320021403797138e+18,Niestety ale Steve Jobs nie jest już obecny wśród nas.,Ładuję...
1.8319755580595487e+18,"W biografii Steva Jobsa czytamy, że chciał poznać swoją biologiczną matkę i podziękować jej za to, że nie zrobiła aborcji, tylko oddała go do ośrodka adopcyjnego.
Myślę, że ta postać może dać wiele do myślenia tym, którzy uważają, że bez powodu mają prawo zabić niewinne dziecko.…  ",Ładuję...
1.831793166904705e+18,"   💰   Według planów rządowych w przyszłym roku dla funduszy Banku Gospodarstwa  Krajowego mają zostać wyemitowane obligacje za ponad 103 miliardy zł.

   💸   Oznacza to de facto zaciągnięcie przez Polskę kolejnej ogromnej  pożyczki, której rząd nie raczył nawet uwzględnić, przedstawiając… ",Ładuję...
1.8317625573021412e+18,"PiS jest partią, która, będąc w opozycji, zakłada patriotyczną maskę. Niestety, czar pryska w momencie przejęcia władzy.

Wtedy mamy Zielone Niełady, unijne kredyty i realizowanie interesu globalistów. 

 
#kondominium ","PiS is a party that puts on a patriotic mask when in opposition. Unfortunately, the spell breaks when he takes power.

Then we have the Green Disorder, EU loans and pursuing the interests of globalists. 

 
#condominium "
1.831436554025472e+18,"Pod niewinnym szyldem „edukacji zdrowotnej” do polskich szkół tylnymi drzwiami mają zawitać lekcje demoralizacji seksualnej.

Lewica, nie mogąc zdobyć uznania dla swoich wywrotowych idei wśród dorosłych, przymierza się do programowania młodych i chłonnych umysłów.

Skutki ciężko…  ",Ładuję...
1.831415037703099e+18,"Pomimo rekordowego deficytu budżetowego na rok 2025, i tak powoli zmniejszane są fundusze przeznaczone na mrożenie cen energii.    🔌   

Rząd próbuje wywołać u Polaków syndrom gotującej się żaby. Do nieuchronnego wzrostu cen energii przyzwyczajani jesteśmy stopniowymi podwyżkami,…  ",Ładuję...
1.8310649508880758e+18,"Gwoli przypomnienia, że nasi cywilizacyjni przeciwnicy mają deficyty zarówno moralne, jak i intelektualne.

Mając po swojej stronie Boga i rozum, nie wahajmy się walczyć o to, co dobre i godne! ","As a reminder, our civilizational opponents have both moral and intellectual deficits.

With God and reason on our side, let us not hesitate to fight for what is good and worthy! "
1.8308825661418007e+18,"""Skoro nie możemy otworzyć bramy z powodu braku większości w Sejmie, otwieramy furtki"" - Donald Tusk ws. dostępu do aborcji. 

Polski premier raduje się z otwierania furtki ŚMIERCI    ☠   ️

Nagłówek  ","""Since we cannot open the gate due to the lack of a majority in the Sejm, we are opening the gates"" - Donald Tusk regarding access to abortion. 

The Polish Prime Minister rejoices at opening the gate of DEATH ☠️

Heading  "
1.8308562410416212e+18,"Oto, co normalni ludzie myślą o obłudnym totalitaryście z Kanady, który kreuje siebie na trybuna ludowego i obrońcę uciśnionych, naprawdę zaś - wadzi i szkodzi. ","This is what normal people think about a hypocritical totalitarian from Canada who portrays himself as a people's tribune and defender of the oppressed, but in reality he is a source of trouble and harm. "
1.8307359680448064e+18,"Nienawiść do niewinnych nienarodzonych ludzi jest bodaj uczuciem najbardziej niezrozumiałym, niesprawiedliwym i odrażającym. ","Hatred towards innocent unborn people is perhaps the most incomprehensible, unjust and disgusting feeling. "
1.830670762035872e+18,"Za nami kolejna rocznica wybuchu II Wojny Światowej, a „polskie elity” kolejny raz zapominają, że konflikt rozpoczął się od NIEMIECKIEJ napaści na Polskę. Nikomu w 1939 roku nie przyszłoby do głowy mówić, że do Polski wkroczyli jacyś „hitlerowcy”. To byli Niemcy.
W razie…  ",Ładuję...
1.8303180961768573e+18,A jak Państwo sądzą? Doktor czy inżynier?,Ładuję...
1.8303177126248125e+18,"Wniosek: atki bank po prostu omijać.

",Ładuję...
1.8302837185332634e+18,Tu się zasadniczo różnimy.,This is where we differ fundamentally.
1.8302789855084342e+18,Zamiast pisać głupoty proponuję obejrzeć ten film.,Ładuję...
1.8302785904217626e+18,"  Większość pokazów organizujemy w kinach. Ale chyba w przypadku tego filmu nie chodzi o kinowy komfort oglądania    😉      😉   .

Poza tym nie miejmy złudzeń, żadna sieć kin nie weźmie tego dokumentalnego filmu do płatnej dystrybucji.","  We organize most screenings in cinemas. But I guess this movie isn't about cinematic viewing comfort 😉 😉 .

Moreover, make no mistake, no cinema chain will accept this documentary for paid distribution."
