id,text_clean
1.833546490502931e+18,"Niezwykle ciekawa debata w Akademia Leona Koźmińskiego - Kozminski University        🧑       ‍       🎓              👩       ‍       🎓              👨       ‍       ⚕       ️       👩       ‍       ⚕       ️       🩻       
Wyjściowe zagadnienia:
Teza 1: Finansowanie publiczne innowacji nielekowych przyniesie korzyści systemowi
Teza 2: Dobre rozwiązania prawne są ważniejsze niż alokacja środków publicznych
Teza…  "
1.8335250177806134e+18,"Brawo Słowacja! Jak widać są kraje, które nie boją się sprzeciwić unijnej ideologii klimatyzmu i stanąć po stronie interesów narodowych swoich obywateli! "
1.8334310313507965e+18,"""Przywrócenie rządów prawa musi polegać na działaniu zgodnym z prawem i z Konstytucją"" - mówił jeszcze niedawno Donald Tusk. Chyba niezbyt szczerze.        😉        "
1.8332242519370714e+18,W Londynie postanowili walczyć z antysemityzmem poprzez... segregację rasową. Czy to aby na pewno dobrze przemyślane rozwiązanie?        🙃        
1.83316712763048e+18," I wy z Konstytucją na ustach chcieliście ""przywracać praworządność""? Kompromitacja!"
1.8331532272792579e+18,"Niemiecki kanclerz Olaf Scholz proponuje przystąpienie do rozmów pokojowych z udziałem Rosji. Dwa miesiące temu Donald Tusk mówił o wiodącej roli Niemiec w Europie. Zostaną teraz nazwani ""ruskimi onucami""? "
1.8330506724695165e+18,"Mocne, ale jakże prawdziwe słowa Viktora Orbana o Donaldzie Tusku. "
1.8328261470773207e+18,Węgier nie gryzie się w język. Zgadzacie się? 
1.8327535787645507e+18,"Podczas meczu hokejowej ligi mistrzów między Unią Oświęcim a niemieckim Eisbaren Berlin kibice gospodarzy przywitali gości oprawą przypominającą o niemieckich obozach koncentracyjnych. ""Witajcie w mieście waszej największej zbrodni"" głosił transparent. "
1.832706048362234e+18,"Wyborcy Lewicy głosują na kobiety, ale większość wybranych przez nich posłów Lewicy to mężczyźni. Logiczne, prawda? xD "
1.8324337027623777e+18,"On jedynie ""wykonywał rozkazy"". "
1.8323838370467354e+18,"CPK powstanie do 2030 roku! Szkopuł w tym, że we Frankfurcie        🙃        "
1.8323163142720594e+18,Volvo wycofuje się z planów produkcji wyłącznie aut elektrycznych do 2030 roku. Tak właśnie odgórnie narzucania zeroemisyjność zderza się z rzeczywistością i oczekiwaniami klientów. 
1.8320283631054444e+18,Wysokie ceny masła? Winne zmiany klimatu i narażenie krów na stres cieplny! Tego dowiecie się z mainstreamowych mediów        🙃        
1.8319741320929119e+18,"Plebs do zbiorkomu, a elity będą jeździć autami - w razie czego kupią sobie elektryki. Minister Klimatu i Środowiska Paulina Hennig -Kloska jeździ służbowym autem do domu 300 kilometrów. A zwykły Kowalski ma oczywiście ponosić koszty polityki klimatycznej. "
1.83175796822186e+18,"Tak wyglądały działania policji wobec uczestników Marszu Niepodległości za poprzednich rządów Donalda Tuska. Wczorajsza akcja pokazuje, że mimo upływu lat niewiele się zmieniło. "
1.8316613819191178e+18,"Po wakacyjnej przerwie wracamy do działania! Serdecznie zapraszam na pierwsze powakacyjne spotkanie Parlamentarnego Zespołu ds. Wsparcia i Rozwoju Małych i Średnich Przedsiębiorstw, które odbędzie się:
       🗓       ️26 września 2024 r. (czwartek)
       🕙       Godzina: 11:30
       🏛       ️ Miejsce: Sejm…  "
1.8315789009896205e+18,"Minister Zielińska jedno mówi w Brukseli, a drugie w Warszawie. Na jej nieszczęście są tacy, którzy weryfikują jej wypowiedzi        😉        "
1.8313837049768883e+18,"Za nami drugi dzień Forum Ekonomicznego w Karpaczu.
Dziękuję organizatorom za zaproszenie na 3 panele eksperckie.
1) Zrównoważony rozwój miast w dobie cyfryzacji
2) Obywatel wobec wyzwań cyfrowej administracji 
3) Sztuczną inteligencją, szansa czy zagrożenie?

Dziękuję również…  "
1.8313112764897649e+18,"Mieli ""przywrócić praworządność"", a zamiast tego wykorzystują prokuraturę i policję na niespotykaną dotąd skalę do zwalczania przeciwników politycznych. 

Wprowadzają przepisy o ""mowie nienawiści"", po to, by móc wsadzić do więzienia każdego, kto powie coś, co nie spodoba się…  "
1.8312381615250844e+18,Przymierzany do roli następcy Andrzeja Dudy Jacek Siewiera okazał się być zamordystą covidowym. Zero zdziwienia. 
1.8310410183488842e+18," Porównać obecny Izrael, który dokonuje zbrodni wojennych, z Polską z września 1939 roku. Trudno intelektualnie i moralnie niżej upaść."
1.83096147231205e+18,"Ostatnie Pokolenie znów terroryzuje mieszkańców stolicy. Tym razem zablokowali ulicę Piękną. Brawo dla policjantów, którzy szybko zrobili porządek z chuliganami. Surowe kary i zdecydowana reakcja służb to jedyne właściwe rozwiązanie względem tych niebezpiecznych wariatów. "
1.8309120874317335e+18,"Aborcja do 9 miesiąca ciąży — tak właśnie wygląda cywilizacja śmierci, którą chcą nam zgotować. Za to kara śmierci jest niehumanitarna, skandaliczna oraz niezgodna z europejskimi normami. Ot, logika lewicy. "
1.8306936678180908e+18,"Mimo społecznej presji rząd KO nie wstrzymuje prac nad szkodliwym ""kredytem 0%"", który ma tylko pogłębić kryzys mieszkaniowy. 

Kredyt 2% już podniósł ceny mieszkań, ale rząd idzie dalej, planując wydać 20 mld zł na 60 tys. kredytów, z czego skorzystają głównie banki i…  "
1.830623028071248e+18,"Potrzebujemy szkoły, która będzie edukować, a nie indoktrynować. Niestety póki co Barbary Nowacka jako minister edukacji zaoferowała nam wyrzucenie z podstawy programowej rotmistrza Pileckiego czy Powstania Wielkopolskiego, a zamiast likwidacji kuratoriów mamy ich dalsze…  "
1.8305598468835945e+18,"Złożyliśmy w Sejmie projekt ustawy likwidującej podatek Belki! Ten podatek zniechęca Polaków do oszczędzania i inwestowania, rodząc poczucie niesprawiedliwości. 

W odpowiedzi na obietnicę Donalda Tuska dotyczącą 100 000 zł kwoty wolnej w tym podatku, proponujemy jej…  "
1.8305182318339195e+18,"Jako jedyny z koalicji rządzącej Marek Sawicki ma odwagę przyznać to, o czym mówiliśmy od początku - wypowiedź ukraińskiego ministra Kułeby jak również reakcje publiczności na Campus Polska były skandaliczne! "
1.8302559512422239e+18,"1 września 1939 roku to nie tylko początek największego konfliktu zbrojnego w historii, ale też eksterminacji narodu polskiego. Niemiecki atak złamał marzenia o silnym, niepodległym państwie, a II RP, po 20 latach niepodległości, została zdradziecko napadnięta przez Niemcy i…  "
1.8302174463825838e+18," Taki długi wpis, żeby w żadnym miejscu nie napisać wprost, kto nas napadł. Chapeau bas!"
1.8301698042730703e+18,"Dziś obchodzimy 85. rocznicę wybuchu II wojny światowej. To właśnie 1 września 1939 roku, o 4:40 rano, niemieckie bomby spadły na polski Wieluń, a pięć minut później na Westerplatte. Oddajmy hołd bohaterom września 1939 roku i pamiętajmy o ich poświęceniu! "
1.8299636572345428e+18,Wystarczy tylko poczekać na słoneczną noc        😉        
1.8299041503496684e+18,"Lubelska reprezentacja #PejoTeam na konwencji  
Walczymy o prezydenturę #Mentzen2025        🇵              🇱              💪        "
1.8297941822291151e+18,"Rekordowe poparcie - 17,4% - dla  w najnowszym sondażu. Rośniemy w siłę! "
1.829601419198153e+18,"Zamiast prawdy historycznej ma być ""wersja historii wypracowana z Ukraińcami"". To jawna zdrada polskiej racji stanu! "
1.8295368660074373e+18,"Aż 130 milionów szczepionek o wartości 1,3 miliarda złotych zostało zakupione przez polski rząd i przekazane do innych krajów. To są ogromne straty i pytanie: po co aż tak duże zapasy robił poprzedni rząd? "
1.829471224587588e+18,     Czyli pieniądze samorządów nie są publiczne? Szczyt głupoty!
1.8294160736758866e+18,"""Lewica zawsze bardzo uważała na słowa"".        🤡        "
1.8292373367917898e+18,Rządzą nami długopisy. 
1.8291727788528353e+18,"Zdaniem wiceminister edukacji Joanny Muchy ""polskie i ukraińskie dzieci powinny uczyć się historii według systemu, który wypracujemy wspólnie z Ukraińcami"". Czyli nie liczy się prawda historyczna ani polska racja stanu, ważne żeby przypadkiem nie urazić Ukraińców. Skandaliczna…  "
1.829040510142407e+18,"Skandaliczne słowa ukraińskiego ministra, który relatywizuje zbrodnię na Wołyniu, porównując ją do... akcji ""Wisła"". Nie miejmy złudzeń - przeprosin ze strony Ukrainy się nie doczekamy. "
1.8288761502374956e+18,"Proponowany budżet to przykra wiadomość dla młodych Polaków. Rekordowy deficyt budżetowy to będzie prawie 300 miliardów złotych! To astronomiczna kwota, która bije na głowę poprzednie poziomy zadłużania naszego państwa. Te długi będą spłacały kolejne pokolenia Polaków. Donald… "
1.8287767645309545e+18,I to jest dobra wiadomość. Ten program służyłby tylko bankom i deweloperom. 
1.8287226151516982e+18,Campus żenady. 
1.8284689322918175e+18,"Mark Zuckerberg przyznał, że cenzurował treści pod presją Białego Domu. Absolutny skandal. "
1.8284379448744799e+18,Dziś swoją karierę zakończył Wojciech Szczęsny. Wielki szacunek za postawę na boisku i poza nim! 
1.8283589306170537e+18," Chcecie walczyć z hejtem, a największymi hejterami okazujecie się wy. I to z aprobatą premiera RP. Bo mowa nienawiści jest wtedy, gdy WAS się obraża. Gdy to wy  obrażacie swoich przeciwników, wtedy jest wolność słowa."
1.8281269299557952e+18,#Mentzen2025        💪              🇵              🇱        
1.8280170279670175e+18,"Bezpieczeństwo? To przede wszystkim związki partnerskie, a nie jakaś tam modernizacja armii!        😉        "
1.8278251844743498e+18,"Campus Polska Przyszłości czyli uśmiechnięta Polska, pełna szacunku, otwartości i tolerancji. No chyba, że ktoś ma inne poglądy. "
1.8277858220007757e+18,"Kradł, ale oddał, gdy został przyłapany        🤦        - oto tłumaczenia upadającej Lewicy i ich wiceministra Ciążyńskiego, który śmigał na wakacje służbową limuzyną a za paliwo płacił publicznymi pieniędzmi! 

Jak można to nazywać ""błędem""?! A gdyby nie media, to sprawa wyszłaby na jaw?…  "
1.8276776131600305e+18," I to mówi profesor, rektor wyższej uczelni        🙃       "
1.8276406160895386e+18,"Brak toalet dla osób ""niebinarnych"" na uczelni, czyli najważniejsze problemy współczesnego świata        🤦       ‍       ♂       ️ "
1.8276160267515377e+18,Zaczynamy Śniadanie Rymanowskiego w ! 
1.827434261386793e+18,"  Zapraszam do kontaktu, biuro.pl"
1.8274291483373325e+18," Im się już dawno w głowach poprzewracało, teraz mamy tylko tego przewrotu konsekwencje"
1.8274136272985994e+18,Zapraszamy! 
1.827408649989284e+18,"""Campus Polska Przyszłości"" jest miejscem, gdzie nie jest uprawiana partyjna polityka i nigdy nie był tu promowany żaden kandydat. A to dobre. xD "
1.8272802164708234e+18,"Okazuje się, że pod rządami ekipy Tuska Niemcy uczą polskich dzieci o historii II wojny światowej. Przypadek? Nie sądzę. "
1.8270741223518659e+18, A to ukraińscy wyborcy Panią wybrali do Sejmu?
1.827058718338433e+18,"Chmielaki Krasnostawskie, Święto Chmielarzy i Piwowarów.        🍻              🍻              🍻       

Jak zawsze przyciąga nas tu radość, radość z tych wszystkich piwnych tradycji, które znamy i kochamy. Kontynuując nasze zwyczaje świętujemy owoce naszej pracy, świętujemy możliwość wspólnego spotkania, śpiewu i…  "
1.8269916713822743e+18,"No kto by się spodziewał, że covidowe ""autorytety"" mainstreamowych mediów są na pasku koncernów farmaceutycznych.        😉        "
1.8269234394850637e+18,"Sto konkretów niezrealizowane, paliwa po 5,19 nie będzie, kwoty wolnej od podatku póki co również, bo przecież dziura budżetowa, ale za to dziesiątki miliardów na igrzyska się znajdą. Logiczne, prawda?        😉        "
1.8267220021926996e+18,"Ten skompromitowany ""autorytet"" c-vidowy znów chce nam wprowadzić przymusowe maseczki i obostrzenia. Przynajmniej wiemy, czego nie robić.        😉        "
1.8266964228651543e+18,Zmiany klimatu mają twarz kobiety - tak przynajmniej twierdzi minister Zielińska.        🤡        
1.8266486548177759e+18,"Kiedy nawet rząd Donalda Tuska jest mądrzejszy niż najnowszy pomysł Partii Razem, to musi być naprawdę głupi pomysł. "
1.8265552170154235e+18,Karol Strasburger w obronie tradycyjnej męskości i kobiecości. Zgadzacie się? 
1.8265178795183844e+18,Zapraszamy! 
1.8263699032358502e+18,"  Apelowałem o sekundniki w Lublinie w 2021r., kiedy miałem już pewność, że po pierwszej instalacji sprawdziły się w  . Dzisiaj upłynniają ruch w Świdniku na wszystkich większych skrzyżowaniach. Lublin powinien wreszcie zadbać o kierowców! "
1.8263418009335565e+18,"Doktor Grzesiowski nie próżnuje i już znalazł kolejny pretekst, by pozakładać nam maseczki        😉        "
1.826274271053992e+18,"Rząd chce nałożyć gigantyczny podatek na fotowoltaikę!

Według nowej koncepcji podatek ma wynosić dziesięciokrotnie więcej!

To kolejny sposób na łatanie dziury budżetowej przez rząd Donalda Tuska.

       ✅        Apelujemy, aby nie łatać dziury budżetowej kosztem przedsiębiorców! "
1.826186907304223e+18,Ostatnie Pokolenie tym razem nie zablokowało żadnego z aut        😉        
1.8259792818868268e+18,"Rząd ogłosił plany budżetowe na 2025 rok. Nie przewidziano w nim podniesienia kwoty wolnej od podatku do 60 tysięcy złotych ani wprowadzenia dobrowolnego ZUS-u. Zamiast tego, wszystkie umowy zlecenia zostaną objęte pełnymi składkami ZUS, co ma przynieść budżetowi 7 miliardów… "
1.825898393509446e+18,"Na dzisiejszej Radzie Liderów, wskazaliśmy jako kandydata  w wyborach na Prezydenta RP w 2025 roku
. Zabieramy się do ciężkiej pracy. Szczegóły wkrótce! 
#Mentzen2025 #Konfederacja "
1.8256156490008538e+18,"Zgodnie z najnowszym projektem rozporządzenia, jesienią opłaty od ciężarówek i autobusów, za autostrady i drogi ekspresowe, mają zostać rozszerzone na 1600 kilometrów tras. Przewoźnicy apelują o wstrzymanie prac nad projektem, który może uderzyć w branżę i całą gospodarkę. Stoimy…  "
1.825581605467075e+18,Igrzyska zamiast chleba - oto oferta Donalda Tuska dla Polaków. 
1.8254774417766528e+18,  Cywilizacyjny skok w przepaść.
1.8254666672850373e+18,W praktyce tak właśnie wygląda III RP od 20 lat. 
1.8252657298363028e+18,Wieczny odpoczynek Trenerze.        🕯       ️ 
1.8252291345758702e+18,"Może i ryby nadal zdychają jak za PiS-u, ale za PO są przynajmniej uśmiechnięte        😉        "
1.8250979463475448e+18,Dla Donalda Tuska wybór mógł być tylko jeden        😉        
1.8248859062952061e+18,"Nasi rządzący wiedzą, jakie powinny być najważniejsze priorytety dla naszego kraju. Możemy czuć się bezpiecznie i spać spokojnie.        🙃        "
1.8248387343969198e+18,"Księżna Walii we własnym kraju zakłada chustę na spotkanie z muzułmańskimi imigrantami, z których jeden nawet nie podał jej ręki. Uwłaczające. "
1.8247323279198866e+18,"Projekt kredytu 0% niesie ze sobą ryzyko związane z niestabilnością budżetową i potencjalnym wzrostem cen mieszkań.

W dodatku program nie został poprzedzony żadnym raportem niezależnych ekspertów, który mógłby pomóc w dokładniejszym przewidzeniu jego skutków.

Takie wnioski… "
1.8244991177894177e+18," Igrzyska z inicjatywy PiS - złe, igrzyska z inicjatywy PO - dobre. To już jest najwyższy poziom fanatyzmu xD"
